NAME_LABEL,MESSAGE
STR_TUTO_TITLE_048,建置：複製機
STR_TUTO_TITLE_049,建置：瑪那轉換機
STR_TUTO_TITLE_050,建置：襲擊
STR_TUTO_TITLE_052,探索：切彈
STR_TUTO_TITLE_053,探索：蹲下
STR_TUTO_TITLE_054,探索：時間與天候變化
STR_TUTO_TITLE_055,探索：地標
STR_TUTO_TITLE_057,探索：魔物群
STR_TUTO_TITLE_058,探索：遺跡
STR_TUTO_TITLE_059,小遊戲：釣魚
STR_TUTO_TITLE_060,小遊戲：修理迴路
STR_TUTO_TITLE_061,小遊戲：調整瑪那
STR_TUTO_TITLE_062,小遊戲：開鎖
STR_TUTO_TITLE_064,探索：高濃度瑪那領域與能量
STR_TUTO_TITLE_065,探索：掃描
STR_TUTO_TITLE_066,探索：大範圍掃描
STR_TUTO_TITLE_067,探索：瑪那間歇泉
STR_TUTO_TITLE_068,探索：螢光花
STR_TUTO_TITLE_069,探索：露營
STR_TUTO_TITLE_070,探索：鍊金工房功能
STR_TUTO_TITLE_071,探索：普羅賽拉
STR_TUTO_TITLE_072,探索：場景採集
STR_TUTO_TITLE_073,探索：遺物搜尋器
STR_TUTO_TITLE_074,探索：移動障礙物
STR_TUTO_TITLE_075,其他：拍照模式‧鏡頭操作
STR_TUTO_TITLE_076,其他：拍照模式‧角色操作
STR_TUTO_TITLE_077,戰鬥：遇敵
STR_TUTO_TITLE_078,戰鬥：防禦與迴避
STR_TUTO_TITLE_079,戰鬥：範圍攻擊
STR_TUTO_TITLE_080,戰鬥：切換交戰距離
STR_TUTO_TITLE_081,戰鬥：破防印記
STR_TUTO_TITLE_082,戰鬥：切換技能道具槽
STR_TUTO_TITLE_083,戰鬥：環境瑪那
STR_TUTO_TITLE_084,戰鬥：降臨
STR_TUTO_TITLE_085,戰鬥：瑪那蓄積
STR_TUTO_TITLE_086,戰鬥：快速蓄積
STR_TUTO_TITLE_087,戰鬥：極限降臨
STR_TUTO_TITLE_088,戰鬥：替換
STR_TUTO_TITLE_089,戰鬥：變更作戰
STR_TUTO_TITLE_090,戰鬥：逃跑
STR_TUTO_TITLE_091,戰鬥：衝擊
STR_TUTO_TITLE_092,建置：強化裝備
STR_TUTO_TITLE_093,簡易調合：製作道具
STR_TUTO_TITLE_094,簡易調合：探索袋
STR_TUTO_TITLE_095,回想配方：習得配方
STR_TUTO_TITLE_096,調合：重組道具
STR_TUTO_TITLE_097,戰鬥：隊形與交替
STR_TUTO_TITLE_098,技能樹：習得技能
STR_TUTO_TITLE_099,技能樹：解除鎖定
STR_TUTO_TITLE_100,調合：屬性素材投放槽
STR_TUTO_TITLE_101,調合：限制素材投放槽
STR_TUTO_TITLE_102,調合：技能
STR_TUTO_TITLE_103,調合：強化星盤核心
STR_TUTO_TITLE_104,調合：材料具備的力量
STR_TUTO_TITLE_105,
STR_TUTO_TITLE_106,調合：星盤核心
STR_TUTO_TITLE_107,調合：材料槽
STR_TUTO_TITLE_108,調合：浮游瑪那
STR_TUTO_TITLE_109,調合：共鳴
STR_TUTO_TITLE_110,開拓課題
STR_TUTO_TITLE_111,戰鬥：齒輪組
STR_TUTO_TITLE_112,特性合成
STR_TUTO_TITLE_113,調合
STR_TUTO_TITLE_114,戰鬥：與強敵戰鬥
STR_TUTO_TITLE_115,戰鬥：戰鬥倍率
STR_TUTO_TITLE_116,戰鬥：完美還擊
STR_TUTO_TITLE_117,戰鬥：友情合擊
STR_TUTO_TITLE_118,特性合成：自一覽中合成
STR_TUTO_TITLE_119,回想配方：轉換餘音斷片
STR_TUTO_TITLE_120,簡易調合：原材料
STR_TUTO_TITLE_121,探索：調查小隊
STR_TUTO_TITLE_122,探索：掃描間歇晶
STR_TUTO_TITLE_123,探索：封跡
STR_TUTO_TITLE_124,探索：螢光花蜜
STR_TUTO_TITLE_125,建置：原材料箱
STR_TUTO_TITLE_126,建置：分解機
STR_TUTO_TITLE_127,調合：特性星盤核心
STR_TUTO_TITLE_128,調合：品質星盤核心
STR_TUTO_TITLE_129,調合：屬性鎖材料槽
STR_TUTO_TITLE_130,調合：膨脹材料槽
STR_TUTO_TITLE_131,調合：共振材料槽
STR_TUTO_TITLE_132,調合：幻影材料槽
STR_TUTO_TITLE_133,調合：永久瑪那
STR_TUTO_TITLE_134,調合：濃縮瑪那
STR_TUTO_TITLE_135,商店：以物易物
STR_TUTO_TITLE_136,探索：採集
STR_TUTO_TITLE_137,探索：巨大生物
STR_TUTO_TITLE_138,任務
STR_TUTO_TITLE_139,探索：封印機構
STR_TUTO_TITLE_140,探索：小神祠
STR_TUTO_TITLE_141,戰鬥：瑪那流
STR_TUTO_TITLE_142,戰鬥：樁柱
STR_TUTO_TITLE_143,戰鬥：裂傷
STR_TUTO_TITLE_144,戰鬥：飛劍
STR_TUTO_TITLE_145,探索：路標古塔
STR_TUTO_TITLE_146,探索：能量
STR_TUTO_TITLE_147,探索：材料箱
STR_TUTO_TEXT_000,可以修理原野上損壞的寶箱與機關。<CR>修理需要對應的<CLEG>「修理工具」<CLNR>。
STR_TUTO_TEXT_001,■使用修理工具<CR>使用在簡易調合製作的「修理工具」進行修理。<CR>需要對應種類的「修理工具」。
STR_TUTO_TEXT_002,冒險的目的地會登錄在「任務」。<CR>出現多個「任務」時，可任意選擇一個來登錄追蹤。
STR_TUTO_TEXT_003,按下<KEY_ASSIGN_FIELD_DISP_TRACKING_ROUTE>就會顯示到達目的地的導航。<CR>若目的地有兩個以上，<CR>則會以最近的目的地為導航目標。
STR_TUTO_TEXT_004,探索中或經過聚落時，有可能會出現<CR>被稱為<CLEG>「隨機任務」<CLNR>的突發委託。
STR_TUTO_TEXT_005,沒有完成「隨機任務」也不會影響遊戲進展，<CR>但是完成後可獲得各種報酬。
STR_TUTO_TEXT_007,出現多個「任務」時，<CR>可從「主選單」的「任務」變更要追蹤的目標。<CR>追蹤時，會在原野畫面與迷你地圖上顯示標記<FIELDICONA2>。
STR_TUTO_TEXT_010,
STR_TUTO_TEXT_011,
STR_TUTO_TEXT_012,
STR_TUTO_TEXT_013,戰鬥中按下<KEY_ASSIGN_BATTLE_GUARD_OR_HEAL>會顯示「支援道具槽」，<CR>可選擇並使用身上裝備的回復與輔助道具。<CR><CR>在「主選單」的「戰鬥設定」可變更裝備的道具。
STR_TUTO_TEXT_014,在原野上可使用<CLEG>「射擊」<CLNR>。<CR>按下<KEY_ASSIGN_FIELD_SET_UP_GUN>舉槍，再按下<KEY_ASSIGN_FIELD_SHOT_OR_GIMMICK>即可發射設定好的子彈。<CR><CR>使用「射擊」可以獲得位於高處的素材或啟動開關。<CR>「射擊」所需的「子彈」可透過簡易調合製作。
STR_TUTO_TEXT_015,舉槍時按下<KEY_ASSIGN_FIELD_SHORTCUT_R>，就會鎖定最近的射擊目標。
STR_TUTO_TEXT_017,<CLEG>「炸裂彈」<CLNR>是種特殊子彈，會在命中處引發爆炸。<CR>除了可以破壞部分牆壁與岩石外，<CR>命中敵人還能將敵人從原地炸飛。<CR>另外，由於會產生大範圍的衝擊，<CR>所以可同時啟動多個開關。
STR_TUTO_TEXT_019,調查原野上的<CLEG>「祈願神廟」<CLNR>，就能獲得<CLEG>「強化稜鏡」<CLNR>。<CR>強化稜鏡可用於強化瑪那核心或解鎖技能樹等等。
STR_TUTO_TEXT_020,
STR_TUTO_TEXT_021,
STR_TUTO_TEXT_022,
STR_TUTO_TEXT_024,
STR_TUTO_TEXT_025,
STR_TUTO_TEXT_026,
STR_TUTO_TEXT_027,
STR_TUTO_TEXT_028,
STR_TUTO_TEXT_029,
STR_TUTO_TEXT_030,
STR_TUTO_TEXT_034,
STR_TUTO_TEXT_035,
STR_TUTO_TEXT_036,從高處著地時會產生墜落傷害。<CR>如果有一定的「能量」，就能使墜落傷害無效，<CR>但會根據高度消耗相應的能量。<CR>若是落入較深的水中，則不會產生傷害。
STR_TUTO_TEXT_038,全滅時，若「能量」在50%以上，便能當場復活。<CR>若「能量」不足，則會失去部分道具並返回據點。
STR_TUTO_TEXT_039,已製作的道具可在「主選單」的<CLEG>「戰鬥設定」<CLNR>或<CLEG>「戰術設定」<CLNR>進行裝備。<CR>可分別在「道具」設定攻擊道具，<CR>在「裝備」設定裝備道具，<CR>在「回復與輔助」設定回復與輔助道具。
STR_TUTO_TEXT_040,使用在<CLEG>「簡易調合」<CLNR>製作的道具，<CR>便能藉由與許多物件互動來獲得素材或啟動機關。<CR><CR>原野裡的「結晶」可透過射擊採集。<CR>不妨用「簡易調合」製作彈藥吧。
STR_TUTO_TEXT_041,
STR_TUTO_TEXT_042,
STR_TUTO_TEXT_045,在據點可「配置」傢俱。<CR>進入建置區域並長按<KEY_ASSIGN_FIELD_SHORTCUT_L>就能進行配置。
STR_TUTO_TEXT_046,在配置畫面中，能對室內裝飾進行<CR>「新配置」、「變更配置場所」、「收納」三種動作。<CR><CR>可以在工作台製作要配置的傢俱。<CR>透過探索或任務報酬獲得設計圖，會增加能製作的物品。
STR_TUTO_TEXT_048,
STR_TUTO_TEXT_049,
STR_TUTO_TEXT_050,
STR_TUTO_TEXT_051,
STR_TUTO_TEXT_052,若「祈願神廟」未啟動，就必須讓神廟恢復到正常狀態。調查周圍，針對故障原因進行操作、修理或排除，<CR>就能啟動神廟。
STR_TUTO_TEXT_053,
STR_TUTO_TEXT_054,
STR_TUTO_TEXT_057,■突破<CR>消耗能量，強行打開或啟動機關。<CR>壞處是報酬內容可能會產生變化。
STR_TUTO_TEXT_058,使用<CLEG>「工作台」<CLNR>就能製作傢俱。<CR>若要製作傢俱，就必須持有指定的原材料。<CR><CR><CLEG>新的傢俱設計圖可以從寶物庫與任務報酬中獲得。<CLNR>
STR_TUTO_TEXT_059,<CLEG>新的傢俱設計圖可以從寶物庫與任務報酬中獲得。<CLNR><CR>持續進行探索，找出各式各樣的設計圖吧。
STR_TUTO_TEXT_060,配置傢俱後，「舒適度」會上升。<CR>「舒適度」上升後，能獲得各式各樣的好處。
STR_TUTO_TEXT_061,每個建置區域的「舒適度」獎勵內容各有不同。<CR>在各種不同的地區進行建置吧。
STR_TUTO_TEXT_062,<CLEG>「能量製造機」<CLNR>這種設備，<CR>可用來回復優米雅持有的<CLEG>「瑪那核心」<CLNR>餘量。<CR><CR>會隨著時間自動蓄積能量，使用時能回復已蓄積的能量。
STR_TUTO_TEXT_063,只要設立自己的據點，就能配置「能量製造機」。<CR>尋找能當作據點的地方，拓展探索範圍吧。
STR_TUTO_TEXT_064,朝牆壁跳躍後再進行一次跳躍，就能跳到更高的地方。
STR_TUTO_TEXT_065,
STR_TUTO_TEXT_066,部分強敵會使用攻擊範圍廣大的「強攻擊」。<CR>「強攻擊」的安全地帶會散發藍光，<CR>以此為目標進行移動吧。
STR_TUTO_TEXT_067,<CLEG>在安全地帶內攻擊，可增加破防印記的減少量。<CR>使敵人破防即可暫時阻止其行動。<CLNR><CR>迅速移動到安全地帶進行攻擊吧。
STR_TUTO_TEXT_068,<CLEG>特性結晶<CLNR>是能賦予道具特殊能力的一種道具。<CR><CR>結晶有許多種類，效果越強級別越高。<CR>每個道具最多可裝備三種特性結晶，<CR>但無法裝備多個相同的特性結晶。
STR_TUTO_TEXT_069,
STR_TUTO_TEXT_080,一旦解鎖部分地標，及可在特定區域內「建築據點」。<CR><CR>在區域內開啟建置畫面並選擇據點形狀，就能開始建築。
STR_TUTO_TEXT_081,■目錄<CR>按下<KEY_ASSIGN_HOUSING_DISPLAY_CATALOGUE>打開目錄，<CR>可從事先準備的預設方案中進行建造。<CR>只要沒有超過消耗額上限，<CR>可於一個區域內建造多處預設方案。
STR_TUTO_TEXT_082,■隨機建築<CR>若選擇隨機建築，將產生隨機形狀的據點。<CR>若對形狀不滿意，只要選擇「重新隨機產生」，<CR>即可重新產生據點，且沒有次數限制。<CR>重新產生時，能夠指定牆壁或地板等項目的材質。
STR_TUTO_TEXT_083,建置區域的面積，以及提升舒適度時所獲得的獎勵<CR>會依據地標而變化。<CR>在各式各樣的地點建築據點，拓展行動範圍吧。
STR_TUTO_TEXT_085,可在以圖示標示的「建置區域」進行「建置」，<CR>自由配置傢俱與設施。<CR><CR>在建置區域內長按<KEY_ASSIGN_FIELD_SHORTCUT_L>，就能從環形選單開始建置。
STR_TUTO_TEXT_086,按下<IM04>會顯示室內裝飾一覽，<CR>登錄至工具列就能進行配置。<CR>如果擁有原材料，可長按<KEY_ASSIGN_HOUSING_DECIDE>來製作未持有的室內裝飾。
STR_TUTO_TEXT_087,室內裝飾可以配置在建置區域內的任何地點。<CR>此外，通過「扣合」可將室內裝飾互相連接並進行配置。<CR>按下<KEY_ASSIGN_HOUSING_DYEING>即可切換扣合狀態。
STR_TUTO_TEXT_089,使用工作台即可製作室內裝飾。<CR>只要消耗所需數量的原材料，便能一次製作多個室內裝飾。<CR>藉由探索或任務報酬，即可獲得室內裝飾的設計圖。
STR_TUTO_TEXT_091,
STR_TUTO_TEXT_093,據點設有<CLEG>「舒適度」<CLNR>。<CR>舒適度會依據放置的室內裝飾而有所增減，<CR>達到一定的數值即可獲得舒適度獎勵，<CR>或受益於「據點聚落化」。
STR_TUTO_TEXT_094,■舒適度獎勵<CR>獎勵效果將於在據點的床鋪休息後發動。<CR>包含增加獲得經驗值、自動回復HP等多種內容，<CR>且能持續一定的時間。
STR_TUTO_TEXT_095,■據點聚落化<CR>建置區域附近將蓋起住宅，<CR>並出現商店和帶有任務的NPC。<CR>此外，也會開始發生襲擊任務。
STR_TUTO_TEXT_097,消耗「不可思議的顏料」，就能對室內裝飾進行染色。<CR>不可思議的顏料可透過簡易調合製作。
STR_TUTO_TEXT_098,可染色的室內裝飾會顯示圖示。<CR>已染色的室內裝飾會在收納後重置顏色，<CR>但不會歸還已使用的不可思議的顏料。
STR_TUTO_TEXT_100,在建築據點畫面選擇<CLEG>溫室<CLNR>，<CR>即可配置能夠複製素材的「溫室」。<CR>於配置完成的溫室登錄素材，即可開始複製。
STR_TUTO_TEXT_101,複製所需的時間會根據登錄素材的種類和級別而改變。
STR_TUTO_TEXT_102,放入無之餘音斷片後，就能縮短複製所需的時間。<CR>當所需時間變成負值時，就會依據該數值立刻複製。
STR_TUTO_TEXT_104,在建築據點畫面選擇<CLEG>倉庫<CLNR>，<CR>即可配置增加材料箱容量的「倉庫」。<CR>材料箱增加的容量與增加的倉庫數量呈正比。<CR>隨著開拓任務的推進，將於全滅時歸還一部分的道具。
STR_TUTO_TEXT_106,在建築據點畫面選擇<CLEG>生產據點<CLNR>，<CR>即可配置能夠複製調合品的「複製機」。<CR>於配置完成的複製機登錄調合品，即可開始複製。
STR_TUTO_TEXT_107,複製所需的時間會根據登錄調合品的種類和級別而改變。
STR_TUTO_TEXT_108,放入無之餘音斷片，<CR>即可縮短複製所需的時間。<CR>當所需時間變成負值時，<CR>將立刻複製與該數值對應數量的調合品。
STR_TUTO_TEXT_110,在建築據點畫面選擇<CLEG>瑪那轉換機<CLNR>，<CR>即可配置能夠製作特殊道具的「瑪那轉換機」。<CR>使用配置完成的瑪那轉換機，可以消耗能量來產生<CR>「特性結晶」、「餘音斷片」和「強化稜鏡」。
STR_TUTO_TEXT_111,■產生特性結晶<CR>消耗能量來產生特性結晶。<CR>可獲得的特性結晶將根據地標而有所不同。
STR_TUTO_TEXT_112,■產生餘音斷片<CR>消耗能量來產生餘音斷片。<CR>可獲得的屬性將根據地標而有所不同。
STR_TUTO_TEXT_113,■產生強化稜鏡<CR>消耗能量和強化碎片來產生強化稜鏡。
STR_TUTO_TEXT_115,<CLEG>「切彈」<CLNR>是種特殊的子彈，發射後會如利刃般進行斬擊。<CR>不只比較容易擊中細小的目標，還能將目標切斷。<CR>「切彈」可透過「簡易調合」製作與補充。
STR_TUTO_TEXT_116,在原野上按<KEY_ASSIGN_FIELD_CROUCHING_OR_CANCEL>就會蹲下。<CR>蹲下時能通過天花板較低的地方，<CR>或是較不容易被敵人發現。
STR_TUTO_TEXT_117,出現的魔物與採集物可能會隨時間與天候變化而改變。
STR_TUTO_TEXT_118,透過<KEY_ASSIGN_FIELD_MAP>開啟「區域地圖」，<CR>即可確認目前所在原野的情報。<CR>此外，還可在任意地點標上「記號」，留下筆記。
STR_TUTO_TEXT_119,可從區域地圖進行「快速移動」，瞬間移動至特定地點。<CR>若要進行「快速移動」，<CR>必須先解鎖該地點的地標或快速移動點。
STR_TUTO_TEXT_120,<CLEG>「地標」<CLNR>為散布在各地的特殊底座。<CR>解鎖之後就能快速移動至該地點。<CR>解鎖「地標」會消耗「能量」。
STR_TUTO_TEXT_121,
STR_TUTO_TEXT_122,探索時，可能會遇到成群結隊的魔物。<CR>與一群魔物進入戰鬥會觸發特殊戰鬥，<CR>同時與多個敵人作戰。
STR_TUTO_TEXT_123,遺跡是散布在各地的舊文明建築。<CR>遺跡裡面除了藏有珍貴的道具和寶箱，<CR>還有可能找到舊文明的記錄。
STR_TUTO_TEXT_124,在「釣點」可以<CLEG>「釣魚」<CLNR>。<CR>迅速按下隨機顯示的按鈕，就能獲得各式各樣的素材。<CR><CR>「釣魚」所需的「假餌」可透過簡易調合製作。
STR_TUTO_TEXT_125,修理連接瑪那迴路的動力流動。<CR>以<KEY_ASSIGN_BASIC_CURSOR>選擇迴路零件後，使用<KEY_ASSIGN_BASIC_DECIDE>旋轉零件，<CR>將起點與終點調整至相連，就能成功修理好。
STR_TUTO_TEXT_126,解鎖透過瑪那控制的鑰匙。<CR>一旦開始解鎖，可選擇的圓點會發光。<CR>按照發光順序選擇圓點就能解鎖。<CR>可用<KEY_ASSIGN_BASIC_SUB_MENU_SQUARE>再次確認順序。
STR_TUTO_TEXT_127,解開上鎖的寶箱。<CR>以<KEY_ASSIGN_BASIC_ONE_HANDED_ANALOGSTICK_L><KEY_ASSIGN_BASIC_ONE_HANDED_ANALOGSTICK_R>旋轉對應的鑰匙，<CR>並將其調整至相符合的位置。<CR>所有鑰匙都調整到正確位置後就能開鎖。
STR_TUTO_TEXT_129,探索時會在各種情況下使用到「能量」，<CR>例如解鎖地標或使用特定物件等等。<CR>「能量」的消耗量會因用途而異，<CR>使用據點的「能量製造機」就能進行補充。
STR_TUTO_TEXT_130,向敵人或機關發射<CLEG>「掃描彈」<CLNR>，就能看到目標物的情報。<CR>例如射擊敵人就能看到等級及掉落素材的情報。<CR><CR>配置在各地的傳憶器也能透過直接使用來掃描。
STR_TUTO_TEXT_131,若發現了特殊傳憶器，便可對遺跡進行「大範圍掃描」。<CR>進行「大範圍掃描」即可看見遺寶的位置並進行採集。<CR>採集到的遺寶將成為傢俱的材料。
STR_TUTO_TEXT_132,「瑪那間歇泉」是一種會噴出蓄積於大地的瑪那的特殊地點。<CR>調查「瑪那間歇泉」，可獲得用於回想配方的「餘音斷片」。
STR_TUTO_TEXT_133,「螢光花」是一種積蓄著瑪那的珍貴植物。<CR>調查「螢光花」可補充少許能量。
STR_TUTO_TEXT_134,使用<CLEG>「露營用具組」<CLNR>就能在任意場所露營。<CR>露營時可休息、做料理或與夥伴交談。
STR_TUTO_TEXT_135,■休息<CR>休息至任意時段。<CR><CR>■料理<CR>使用任一食材箱進行料理。<CR>根據料理的菜色不同，可獲得不同的效果。
STR_TUTO_TEXT_136,■與夥伴交談<CR>可向夥伴搭話聊天。
STR_TUTO_TEXT_138,從環形選單選擇「普羅賽拉」，就能騎乘交通工具。<CR>使用期間會不斷消耗能量，並使移動速度大幅上升。<CR>在祈願神廟可擴充加速、蹬牆跳躍等行動。
STR_TUTO_TEXT_139,有些地點可切除原野上的巨大植物<CR>或人造物的一部分並進行採集。
STR_TUTO_TEXT_140,遺物搜尋器在使用後會指出附近貴重物品的方向。
STR_TUTO_TEXT_141,移動阻礙道路的障礙物，讓道路能自由通行。<CR>按下<KEY_ASSIGN_FIELD_ACCESS>將手放在障礙物上，再按下<KEY_ASSIGN_FIELD_SHOT_OR_GIMMICK>抬起障礙物。
STR_TUTO_TEXT_142,可透過環形選單進入拍照模式的鏡頭操作模式。<CR>在鏡頭操作模式中，可以自由移動鏡頭位置，<CR>拍下心中的理想情景。
STR_TUTO_TEXT_143,在操作角色模式中，<CR>可自由配置角色或變更姿勢與服裝。
STR_TUTO_TEXT_144,在原野中接觸到敵方印記就會進入戰鬥。<CR>此時初始配置會根據敵人種類與地點產生變化。
STR_TUTO_TEXT_145,■分散遇敵<CR>所有敵人都在不同區域的狀態。<CR>隊伍成員也會分散在各個區域，<CR>所有區域都會發生單挑。<CR>
STR_TUTO_TEXT_146,■混戰遇敵<CR>所有敵人都在相同區域的狀態。<CR>可使用範圍攻擊一次給予所有敵人傷害，<CR>相對地敵人的攻擊也會更加猛烈。<CR>接觸特定敵人或在特定地點戰鬥時，會觸發混戰遇敵。
STR_TUTO_TEXT_147,可按下<KEY_ASSIGN_BATTLE_GUARD_OR_HEAL><CLEG>防禦<CLNR>敵人的攻擊。<CR>只要抓準時機按下按鈕，就能觸發<CLEG>完美防禦<CLNR>，<CR>減輕更多傷害。
STR_TUTO_TEXT_148,防禦時以<KEY_ASSIGN_BATTLE_CHARA_MOVE>移動就能進行<CLEG>迴避<CLNR>。<CR>成功迴避攻擊就不會受到傷害。<CR>此外，迴避後立刻使用技能或道具，<CR>就能獲得增加破防傷害等獎勵。
STR_TUTO_TEXT_149,敵人在戰鬥中會使用範圍攻擊。<CR>在範圍攻擊發動前離開該區域，<CR>就能迴避攻擊。
STR_TUTO_TEXT_150,區域內有複數敵人時，<CR>攻擊範圍與攻擊次數都會隨著數量增加，<CR>因此將更加難以迴避，戰鬥時請多加留意。
STR_TUTO_TEXT_151,在戰鬥中按下<KEY_ASSIGN_BATTLE_RANGE_SHIFT>，就能<CLEG>切換操作角色的交戰距離<CLNR>。<CR>切換交戰距離後，可使用的技能將會改變，<CR>道具的效果也會產生變化。<CR>配合操作角色與敵人擅長的交戰距離，<CR>適當地切換交戰距離吧。
STR_TUTO_TEXT_152,使用與破防印記相同屬性的技能進行攻擊，<CR>印記就會減少。<CR>破防印記歸零就會進入破防狀態，<CR>所有能力將因此下降。<CR>使敵人破防的角色，其冷卻時間會減少，<CR>就利用此優勢一口氣接續進攻吧。
STR_TUTO_TEXT_153,在戰鬥中按下<KEY_ASSIGN_BATTLE_CHANGE_SLOT>，就能進行切換技能道具槽，<CR>於技能槽與道具槽間來回切換。<CR>在使用技能或道具時，也能進行此切換。<CR><CR>無論選擇的是技能槽或道具槽，冷卻時間都會減少，<CR>交替使用技能與道具，活用此效果吧。
STR_TUTO_TEXT_154,使用道具就能獲得環境瑪那。<CR>累積量會因道具而異，<CR>使用強大的道具即可獲得大量的環境瑪那。
STR_TUTO_TEXT_155,
STR_TUTO_TEXT_156,在環境瑪那為100%的狀態下按下<KEY_ASSIGN_BATTLE_ADVENT>，<CR>就能進入名為<CLEG>降臨<CLNR>的特殊強化狀態。<CR>降臨時可使用專用的降臨技能一口氣接續進攻，<CR>但使用時環境瑪那會逐漸減少。
STR_TUTO_TEXT_157,環境瑪那變為0%時，角色的HP會逐漸減少。<CR>在降臨時陷入無法戰鬥狀態，<CR>就會進入「瑪那枯竭」狀態，使回復無法戰鬥無效。<CR>降臨狀態可藉由再次按下<KEY_ASSIGN_BATTLE_ADVENT><CR>發動<CLEG>極限降臨<CLNR>來解除。
STR_TUTO_TEXT_158,極限降臨是各角色獨有的必殺技，<CR>每一招都具有超級強大的效果。<CR>注意不要讓角色陷入無法戰鬥的狀態，<CR>看準時機發動極限降臨吧。
STR_TUTO_TEXT_159,戰鬥中按下<IM13>，就能開啟轉盤選單進行瑪那蓄積。<CR>在進行瑪那蓄積時，<CR>可消耗瑪那核心來獲得環境瑪那。
STR_TUTO_TEXT_160,戰鬥中按下<IM13>，就能開啟轉盤選單進行快速蓄積。<CR>在進行快速蓄積時，<CR>可消耗瑪那核心來加快技能冷卻時間減少的速度。
STR_TUTO_TEXT_161,戰鬥中按下<KEY_ASSIGN_BATTLE_OPEN_REPLACEMENT_LIST>，就能與其他角色替換。<CR>選擇前衛時會切換操作對象，<CR>選擇後衛時會與操作中的角色替換。
STR_TUTO_TEXT_162,在暫停畫面操作<KEY_ASSIGN_BATTLE_IN_PAUSE_TACTICS>，就能變更作戰。<CR>所有隊伍成員的行動模式會統一隨作戰變更。
STR_TUTO_TEXT_163,消耗探索袋的煙幕彈，就能從戰鬥中逃跑。<CR>逃跑100%會成功。
STR_TUTO_TEXT_164,消耗探索袋的衝擊彈，<CR>就能將鎖定的敵人彈飛到其他區域。<CR>被彈飛的敵人會在一定時間內陷入暈眩狀態。<CR>當只有一個敵人時，僅會觸發暈眩狀態。
